school,school_code,department,major,major_code_1,major_code_2,gpa_mean,gpa_sd,jobrate,score
한국과학기술원_본교,5,인문사회융합과학대학,기술경영학과,2,11,3.189340102,0.720714586,75,385
한국과학기술원_본교,5,정보과학기술대학,전기및전자공학과,2,13,3.303214616,0.819013378,67,385
한국과학기술원_본교,5,공과대학,기계공학전공,2,20,3.237978142,0.849989988,65.65,385
한국과학기술원_본교,5,정보과학기술대학,전산학과,2,14,3.174505589,0.915256703,64.2,385
한국과학기술원_본교,5,정보과학기술대학,산업및시스템공학과,2,23,3.125902864,0.90989525,63.5,385
한국과학기술원_본교,5,자연과학대학,수리과학과,2,25,3.265703422,0.893828959,59.15,385
한국과학기술원_본교,5,공과대학,원자력및양자공학과,2,18,3.267715232,0.789543047,50,385
한국과학기술원_본교,5,공과대학,생명화학공학과,2,15,3.247567568,0.742372746,44.5,385
한국과학기술원_본교,5,단과대구분없음,무학과(공학계열),2,24,3.027433628,1.117719985,36.79472222,385
한국과학기술원_본교,5,공과대학,신소재공학과,2,16,3.316342857,0.758296058,35,385
한국과학기술원_본교,5,자연과학대학,물리학과,2,26,3.169305019,0.950819551,25,385
한국과학기술원_본교,5,자연과학대학,화학과,2,27,3.40343261,0.818759314,24.05,385
한국과학기술원_본교,5,공과대학,건설및환경공학과,2,22,3.265255732,0.792697644,20.85,385
한국과학기술원_본교,5,생명과학기술대학,바이오및뇌공학과,2,15,3.302504472,0.846667141,20,385
한국과학기술원_본교,5,생명과학기술대학,생명과학과,2,28,3.342964679,0.810602877,11.4,385
서강대학교_본교,6,공과대학,아트앤테크놀로지전공,2,24,3.505378973,0.723290779,83.71666667,389
서강대학교_본교,6,경영대학,경영학전공,1,11,3.055015143,0.957319299,76.15,388
서강대학교_본교,6,경상대학,경제학전공,1,6,3.009815532,0.971857115,72.85,388
서강대학교_본교,6,사회과학대학,사회과학계,1,8,3.09862069,0.886137392,63.35,388
서강대학교_본교,6,사회과학대학,사회학전공,1,8,3.288630491,0.959529889,63.35,388
서강대학교_본교,6,문과대학,인문계,1,5,2.863609467,0.948967668,63.21875,387
서강대학교_본교,6,문과대학,동아시아문화계,1,5,3.133333333,0.937046186,63.21875,386
서강대학교_본교,6,문과대학,영미문화계,1,5,3.021403509,0.991400637,67.15,385
서강대학교_본교,6,문과대학,EU문화계,1,5,3.1,0.808393469,63.21875,384
서강대학교_본교,6,사회과학대학,국제한국학전공,1,8,3.505025126,0.786171228,54.8875,383
서강대학교_본교,6,문과대학,독일문화전공,1,5,3.320047733,0.834248406,79.45,382.2
서강대학교_본교,6,문과대학,종교학전공,1,5,3.238059701,0.920763374,67.5,382.2
서강대학교_본교,6,문과대학,영미어문전공,1,1,3.128556859,0.924018234,67.15,382.2
서강대학교_본교,6,문과대학,중국문화전공,1,1,3.123142051,0.920637589,67.1,382.2
서강대학교_본교,6,사회과학대학,정치외교학전공,1,8,3.096604046,0.90267507,66.7,382.2
서강대학교_본교,6,문과대학,국어국문학전공,1,1,3.207774086,0.897963382,63.95,382.2
서강대학교_본교,6,문과대학,일본문화전공,1,5,2.976470588,0.947771015,63.21875,382.2
서강대학교_본교,6,사회과학대학,심리학전공,1,4,3.149098474,0.883821229,61.45,382.2
서강대학교_본교,6,문과대학,미국문화전공,1,5,3.040849195,1.001704483,60.85,382.2
서강대학교_본교,6,커뮤니케이션대학,신문방송학전공,1,9,3.25193299,0.814909209,59.45,382.2
서강대학교_본교,6,법과대학,법학전공,1,12,3.231718062,0.904008767,56.35,382.2
서강대학교_본교,6,문과대학,프랑스문화전공,1,5,3.175602837,0.829885379,56.2,382.2
서강대학교_본교,6,문과대학,사학전공,1,2,3.246988848,0.838244894,54,382.2
서강대학교_본교,6,문과대학,철학전공,1,3,3.192200233,0.891427118,46.2,382.2
서강대학교_본교,6,공과대학,화공생명공학전공,2,15,3.111536877,0.87860083,82.4,376
서강대학교_본교,6,공과대학,전자공학전공,2,13,2.977082625,0.926443913,83.75,375
서강대학교_본교,6,이과대학,수학전공,2,25,3.064808362,0.977976824,72.9,374
서강대학교_본교,6,이과대학,화학전공,2,27,3.147988775,0.995418963,69.6,374
서강대학교_본교,6,이과대학,자연과학부,2,30,2.987648456,1.014778883,55.775,374
서강대학교_본교,6,이과대학,물리학전공,2,26,3.067706708,0.978107894,55.6,374
서강대학교_본교,6,이과대학,생명과학전공,2,28,3.195221445,0.955410557,25,374
서강대학교_본교,6,공과대학,기계공학전공,2,20,3.080305011,0.954295366,81.45,373
서강대학교_본교,6,공과대학,컴퓨터공학전공,2,14,2.931909263,0.964462466,89.5,372
성균관대학교_본교,7,의과대학,의예과,2,32,3.466666667,0.618241233,97.2,393
성균관대학교_본교,7,의과대학,의학과,2,32,3.171568627,0.811966561,97.2,393
성균관대학교_본교,7,경영대학,글로벌경영학과,1,11,3.60290877,0.88389957,86.65,390
성균관대학교_본교,7,경제대학,글로벌경제학과,1,6,3.61196641,0.885338701,62.85,390
성균관대학교_본교,7,사회과학대학,글로벌리더학부,1,10,3.625919118,0.925660079,50,390
성균관대학교_본교,7,사회과학대학,사회학과,2,8,3.418290855,0.977863574,76.65,386
성균관대학교_본교,7,정보통신대학,반도체시스템공학과,1,13,3.6312074,0.730604319,95.85,382
성균관대학교_본교,7,공과대학,시스템경영공학과,2,23,3.215809524,1.08890402,89.65,382
성균관대학교_본교,7,생명공학대학,바이오메카트로닉스학과,2,24,3.523359288,0.908805922,76.5,382
성균관대학교_본교,7,사범대학,한문교육과,3,35,3.437881874,0.936481039,46.05,382
성균관대학교_본교,7,공과대학,기계공학부,2,20,3.409514597,1.01472584,88.8,380.8181818
성균관대학교_본교,7,공과대학,화학공학부,2,15,3.443813739,0.861552761,88,380.8181818
성균관대학교_본교,7,약학대학,약학과,2,31,3.49000533,0.832744582,87.5,380.8181818
성균관대학교_본교,7,경영대학,경영학과,1,11,3.217894634,1.129092989,80.45,380.8181818
성균관대학교_본교,7,공과대학,신소재공학부,2,16,3.338882283,1.019383221,80.45,380.8181818
성균관대학교_본교,7,사회과학대학,사회복지학과,1,10,3.402745995,1.026665867,79.15,380.8181818
성균관대학교_본교,7,공과대학,고분자시스템공학과,2,16,3.4669967,0.936962476,76.75,380.8181818
성균관대학교_본교,7,문과대학,중어중문학과,1,1,3.50146886,0.986765041,75.3,380.8181818
성균관대학교_본교,7,경제대학,통계학과,1,7,3.533153639,0.953419453,75.3,380.8181818
성균관대학교_본교,7,예술대학,의상학과,3,38,3.483000739,1.014714002,74.4,380.8181818
성균관대학교_본교,7,경제대학,경제학과,1,6,3.491276121,1.049459074,74.05,380.8181818
성균관대학교_본교,7,공과대학,텍스타일시스템공학과,2,16,2.166666667,0.23570226,71.8,380.8181818
성균관대학교_본교,7,문과대학,영어영문학과,1,1,3.604714226,1.003792709,70.6,380.8181818
성균관대학교_본교,7,사회과학대학,소비자가족학과,1,10,3.41604855,0.991636654,69.8,380.8181818
성균관대학교_본교,7,공과대학,건축학과,2,22,3.501492537,0.998878855,67.25,380.8181818
성균관대학교_본교,7,문과대학,독어독문학과,1,1,3.497990354,0.954025561,66.5,380.8181818
성균관대학교_본교,7,문과대학,문헌정보학과,1,2,3.390572391,0.969993583,65.5,380.8181818
성균관대학교_본교,7,문과대학,사학과,1,2,3.447588424,0.937595768,65.3,380.8181818
성균관대학교_본교,7,스포츠과학대학,스포츠과학과,3,39,3.296,1.002854592,65,380.8181818
성균관대학교_본교,7,자연과학대학,화학과,2,27,3.429925525,0.938890171,64.45,380.8181818
성균관대학교_본교,7,생명공학대학,식품생명공학과,2,15,3.41588785,0.95331684,64.2,380.8181818
성균관대학교_본교,7,자연과학대학,수학과,2,25,3.327764277,1.050927142,63.35,380.8181818
성균관대학교_본교,7,공과대학,건축공학과,2,22,3.458333333,1.045166534,63,380.8181818
성균관대학교_본교,7,공과대학,건축토목공학부,2,22,2.911764706,1.175551111,63,380.8181818
성균관대학교_본교,7,사회과학대학,신문방송학과,1,9,3.330290262,1.026277002,62.75,380.8181818
성균관대학교_본교,7,문과대학,러시아어문학과,1,1,3.502403846,0.981435365,62.45,380.8181818
성균관대학교_본교,7,사회과학대학,행정학과,1,8,3.476399561,0.92054999,62.4,380.8181818
성균관대학교_본교,7,예술대학,디자인학과,3,38,3.547134935,0.961647211,62.3,380.8181818
성균관대학교_본교,7,문과대학,국어국문학과,1,1,3.513319126,0.960367266,60.3,380.8181818
성균관대학교_본교,7,약학대학,약학대학,2,31,0.966666667,1.102522361,60,380.8181818
성균관대학교_본교,7,사회과학대학,심리학과,1,8,3.413803873,1.03094074,59.1,380.8181818
성균관대학교_본교,7,사회과학대학,정치외교학과,1,8,3.242857143,1.122623925,57.8,380.8181818
성균관대학교_본교,7,문과대학,프랑스어문학과,1,1,3.617161716,0.832935402,56.85,380.8181818
성균관대학교_본교,7,문과대학,한문학과,1,1,3.563909774,0.949370324,56.65,380.8181818
성균관대학교_본교,7,유학대학,유학ㆍ동양학과,1,3,3.485326087,1.010839031,54.15,380.8181818
성균관대학교_본교,7,예술대학,영상학과,3,38,3.487804878,1.033257622,53.55,380.8181818
성균관대학교_본교,7,자연과학대학,물리학과,2,26,3.205735661,1.115086011,52.95,380.8181818
성균관대학교_본교,7,법과대학,법학과,1,12,3.360671937,1.227909444,52.3,380.8181818
성균관대학교_본교,7,공과대학,사회환경시스템공학과,2,19,3.429282869,1.08891512,50.65,380.8181818
성균관대학교_본교,7,문과대학,철학과,1,3,3.412156863,1.077637783,49.1,380.8181818
성균관대학교_본교,7,공과대학,조경학과,2,22,3.436320755,0.960027344,41.65,380.8181818
성균관대학교_본교,7,예술대학,연기예술학과,3,40,3.470344009,0.954951261,40.65,380.8181818
성균관대학교_본교,7,사회과학대학,아동ㆍ청소년학과,1,10,3.351421189,0.936217468,38.55,380.8181818
성균관대학교_본교,7,생명공학대학,유전공학과,2,15,3.389415482,0.972374404,36.7,380.8181818
성균관대학교_본교,7,예술대학,무용학과,3,39,3.606178977,0.897588405,36.5,380.8181818
성균관대학교_본교,7,예술대학,미술학과,3,38,3.428884987,1.039069823,27.5,380.8181818
성균관대학교_본교,7,자연과학대학,생명과학과,2,27,3.438206215,0.924342431,18.4,380.8181818
성균관대학교_본교,7,정보통신대학,소프트웨어학과,2,14,3.593478261,0.953042916,91.15,380
성균관대학교_본교,7,정보통신대학,정보통신대학,2,14,3.189655172,0.994933658,91.15,377.5
성균관대학교_본교,7,사범대학,교육학과,3,35,3.553191489,0.866904087,61.55,377.3333333
성균관대학교_본교,7,사범대학,수학교육과,3,35,3.58143508,0.90173674,35.15,376
성균관대학교_본교,7,정보통신대학,전자전기공학부,2,13,3.381278539,1.054429664,88.05,374
성균관대학교_본교,7,정보통신대학,컴퓨터공학과,2,14,3.329268293,1.088739716,83.2,374
성균관대학교_본교,7,사범대학,컴퓨터교육과,3,35,3.545280612,0.857248906,75.65,374
한양대학교_본교,8,의과대학,의예과,2,32,2.995713172,0.923718139,94.5,392
한양대학교_본교,8,의과대학,의학과,2,32,3.267538815,0.932344046,94.5,392
한양대학교_본교,8,경영대학,파이낸스경영학과,1,11,3.649038462,0.840849004,100,388
한양대학교_본교,8,경영대학,경영학부,1,11,3.3683125,1.106487529,69.4,385
한양대학교_본교,8,경제금융대학,경제금융학부,1,6,3.258547009,1.086930234,68.45,384
한양대학교_본교,8,공과대학,정보시스템학과,2,14,3.60623946,0.900446689,88.8,383
한양대학교_본교,8,인문과학대학,국어국문학과,1,1,3.585766423,1.122488257,34.75,382
한양대학교_본교,8,사범대학,국어교육과,3,35,3.943957968,0.737067906,19.2,382
한양대학교_본교,8,공과대학,미래자동차공학과,2,20,3.356219709,0.954289317,70.63508772,381
한양대학교_본교,8,인문과학대학,중어중문학과,1,1,3.826699029,0.740516598,70.05,381
한양대학교_본교,8,사회과학대학,미디어커뮤니케이션학과,1,9,3.757018717,0.918258896,60.1,381
한양대학교_본교,8,인문과학대학,영어영문학과,1,1,3.771875,0.867809261,55.2,381
한양대학교_본교,8,사회과학대학,정치외교학과,1,8,3.840035746,0.859872176,49.2,381
한양대학교_본교,8,공과대학,융합전자공학부,2,13,3.26724764,1.090823346,82.1,380
한양대학교_본교,8,사회과학대학,관광학부,1,10,3.799731183,0.963254043,68.7,380
한양대학교_본교,8,사범대학,영어교육과,3,35,3.950946644,0.783161846,51,380
한양대학교_본교,8,공과대학,에너지공학과,2,17,3.615733737,0.927717718,0,380
한양대학교_본교,8,공과대학,소프트웨어전공,2,14,3.590801887,1.099157189,70.63508772,379
한양대학교_본교,8,사범대학,교육공학과,3,35,4.199501247,0.498226031,59.7,379
한양대학교_본교,8,사범대학,수학교육과,3,35,3.100826446,1.286837103,41.65,377
한양대학교_본교,8,단과대구분없음,간호학전공(야간),3,36,3.9859375,0.536734102,83.65,376.5581395
한양대학교_본교,8,단과대구분없음,간호학전공,3,36,3.640524781,0.748617201,75.4,376.5581395
한양대학교_본교,8,단과대구분없음,국제학부,1,10,3.399134199,1.121416518,62.15,376.5581395
한양대학교_본교,8,사회과학대학,사회학과,1,8,3.472045743,1.223387618,62.1,376.5581395
한양대학교_본교,8,생활과학대학,식품영양학과,3,40,3.723434535,0.873460243,50,376.5581395
한양대학교_본교,8,사범대학,교육학과,3,35,4.189606742,0.506839582,50,376.5581395
한양대학교_본교,8,인문과학대학,철학과,1,3,3.761845387,0.872846455,49.4,376.5581395
한양대학교_본교,8,인문과학대학,독어독문학과,1,1,3.950787402,0.856620448,49.2,376.5581395
한양대학교_본교,8,생활과학대학,실내건축디자인학과,3,38,3.786138614,0.845082421,47.6,376.5581395
한양대학교_본교,8,예술ㆍ체육대학,스포츠산업학과,3,39,3.796528447,0.944489935,47.1,376.5581395
한양대학교_본교,8,법과대학,법학과,1,12,3.726480836,1.087803911,46.8,376.5581395
한양대학교_본교,8,사범대학,응용미술교육과,3,35,3.993006993,0.852774194,45.5,376.5581395
한양대학교_본교,8,음악대학,국악과,3,37,3.931088901,0.724912752,44.25,376.5581395
한양대학교_본교,8,인문과학대학,사학과,1,2,3.941634241,0.720393628,42.15,376.5581395
한양대학교_본교,8,생활과학대학,의류학과,3,38,3.808486239,0.777417214,41.7,376.5581395
한양대학교_본교,8,예술ㆍ체육대학,체육학과,3,39,3.838424437,0.901955411,39.3,376.5581395
한양대학교_본교,8,정책과학대학,정책학과,1,8,3.860521042,0.745046789,30,376.5581395
